,datetime,transaction_time
940,1393401600.0,7.916666666666668
941,1393574400.0,6.9833333333333325
942,1393747200.0,7.966666666666668
943,1393920000.0,10.85
944,1394092800.0,7.933333333333334
945,1394265600.0,6.216666666666668
946,1394434800.0,8.233333333333333
947,1394607600.0,11.266666666666667
948,1394780400.0,12.433333333333335
949,1394953200.0,14.866666666666667
950,1395126000.0,8.016666666666667
951,1395298800.0,7.916666666666668
952,1395471600.0,6.8
953,1395644400.0,6.65
954,1395817200.0,8.266666666666667
955,1395990000.0,7.133333333333334
956,1396162800.0,7.7
957,1396335600.0,7.2333333333333325
958,1396508400.0,5.833333333333332
959,1396681200.0,6.333333333333332
960,1396854000.0,9.1
961,1397026800.0,8.216666666666667
962,1397199600.0,9.016666666666667
963,1397372400.0,7.0
964,1397545200.0,6.433333333333334
965,1397718000.0,7.0
966,1397890800.0,8.133333333333333
967,1398063600.0,7.15
968,1398236400.0,7.6
969,1398409200.0,8.0
970,1398582000.0,8.2
971,1398754800.0,8.166666666666666
972,1398927600.0,7.65
973,1399100400.0,8.216666666666667
974,1399273200.0,8.366666666666667
975,1399446000.0,7.9833333333333325
976,1399618800.0,7.6
977,1399791600.0,7.85
978,1399964400.0,7.0
